xxx,5/5/2015,16:16:51,Main Run,4A,1,TDT Long,NA,change scenario,0:00:19.72,19.726,NA,NA,
xxx,5/17/2015,18:00:05,Main Run,3A,9,Radio,Visual Only,Jump to trial 9,0:00:00.00,-17.548,NA,NA,
xxx,5/17/2015,18:00:08,Main Run,3A,9,Radio,Visual Only,r_command_correct,0:00:02.71,2.713,NA,NA,
xxx,5/17/2015,18:00:09,Main Run,3A,9,Radio,Visual Only,chime,0:00:03.22,0.516,NA,NA,
xxx,5/17/2015,18:00:10,Main Run,3A,9,Radio,Visual Only,r_command_correct,0:00:04.43,1.204,NA,NA,
xxx,5/17/2015,18:00:15,Main Run,3A,9,Radio,Visual Only,r_confirm_correct,0:00:09.52,5.095,NA,yes,
xxx,5/17/2015,18:00:15,Main Run,3A,10,Radio,Visual Only,next trial,0:00:09.55,0.03,NA,NA,
xxx,5/17/2015,18:00:18,Main Run,3A,10,Radio,Visual Only,chime,0:00:12.78,3.231,NA,NA,
xxx,5/17/2015,18:00:19,Main Run,3A,10,Radio,Visual Only,r_command_correct,0:00:14.08,1.299,NA,NA,
xxx,5/17/2015,18:00:25,Main Run,3A,10,Radio,Visual Only,r_confirm_correct,0:00:19.93,5.848,NA,yes,
xxx,5/17/2015,18:00:25,Main Run,3A,11,Radio,Visual Only,next trial,0:00:19.95,0.022,NA,NA,
xxx,5/17/2015,18:00:29,Main Run,3A,11,Radio,Visual Only,chime,0:00:23.17,3.221,NA,NA,
xxx,5/17/2015,18:00:30,Main Run,3A,11,Radio,Visual Only,r_command_correct,0:00:24.70,1.526,NA,NA,
xxx,5/17/2015,18:00:35,Main Run,3A,11,Radio,Visual Only,r_confirm_correct,0:00:29.61,4.911,NA,yes,
xxx,5/17/2015,18:00:35,Main Run,3A,12,Radio,Visual Only,next trial,0:00:29.64,0.029,NA,NA,
xxx,5/17/2015,18:00:38,Main Run,3A,12,Radio,Visual Only,chime,0:00:32.86,3.222,NA,NA,
xxx,5/17/2015,18:00:39,Main Run,3A,12,Radio,Visual Only,r_command_correct,0:00:33.72,0.853,NA,NA,
xxx,5/17/2015,18:00:44,Main Run,3A,12,Radio,Visual Only,r_confirm_correct,0:00:38.64,4.929,NA,yes,
xxx,5/17/2015,18:00:44,Main Run,3A,13,Radio,Visual Only,next trial,0:00:38.69,0.051,NA,NA,
xxx,5/17/2015,18:00:46,Main Run,3A,13,Radio,Visual Only,chime,0:00:40.94,2.247,NA,NA,
xxx,5/17/2015,18:00:47,Main Run,3A,13,Radio,Visual Only,r_command_correct,0:00:41.71,0.773,NA,NA,
PID, Date, Time, RunType, Scenario, Trial, Task, Mode, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,5/19/2015,22:39:23,Main Run,4A,1,TDT Long,NA,Start Run,0:00:00.00,0,NA,NA,
xxx,5/19/2015,22:39:28,Main Run,4A,1,TDT Long,NA,chime,0:00:05.01,5.018,NA,NA,
xxx,5/19/2015,22:44:39,Main Run,3A,1,TDT Long,NA,Start Run,0:00:00.00,0,NA,NA,
xxx,5/19/2015,22:44:44,Main Run,3A,1,TDT Long,NA,chime,0:00:05.01,5.016,NA,NA,
xxx,5/19/2015,23:09:38,Main Run,3B,1,TDT Short,NA,Start Run,0:00:00.00,0,NA,NA,
xxx,5/19/2015,23:09:43,Main Run,3B,1,TDT Short,NA,chime,0:00:05.00,5.003,NA,NA,
PID, Date, Time, RunType, Scenario, Trial, Task, Mode, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
PID, Date, Time, RunType, Scenario, Trial, Task, Cognitive, Visual, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,6/24/2015,17:12:33,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:12:33.37,63570762753.376,NA,NA,
xxx,6/24/2015,17:12:38,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.016,NA,NA,
xxx,6/24/2015,17:12:39,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:05.82,0.81,NA,NA,
xxx,6/24/2015,17:12:39,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-5.826,NA,NA,
xxx,6/24/2015,17:12:40,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.12,1.124,NA,NA,
xxx,6/24/2015,17:12:40,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.13,0.015,NA,NA,
xxx,6/24/2015,17:12:44,Main Run,1A,3,Nav,Easy,Hard,(phase) Listening Start,0:00:04.76,3.627,NA,NA,
xxx,6/24/2015,17:12:44,Main Run,1A,3,Nav,Easy,Hard,Jump to trial 3,0:00:00.00,-4.766,NA,NA,
xxx,6/24/2015,17:12:45,Main Run,1A,3,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
xxx,6/24/2015,17:12:45,Main Run,1A,3,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.12,0.013,NA,NA,
xxx,6/24/2015,17:12:48,Main Run,1A,4,Nav,Easy,Hard,(phase) Listening Start,0:00:04.79,3.661,NA,NA,
xxx,6/24/2015,17:12:48,Main Run,1A,4,Nav,Easy,Hard,Jump to trial 4,0:00:00.00,-4.79,NA,NA,
xxx,6/24/2015,17:12:50,Main Run,1A,4,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.12,1.125,NA,NA,
xxx,6/24/2015,17:12:50,Main Run,1A,4,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.13,0.012,NA,NA,
xxx,6/24/2015,17:12:54,Main Run,1A,5,Nav,Easy,Easy,(phase) Listening Start,0:00:05.50,4.364,NA,NA,
xxx,6/24/2015,17:12:54,Main Run,1A,5,Nav,Easy,Easy,Jump to trial 5,0:00:00.00,-5.5,NA,NA,
xxx,6/24/2015,17:12:55,Main Run,1A,5,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
xxx,6/24/2015,17:12:55,Main Run,1A,5,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.13,0.014,NA,NA,
xxx,6/24/2015,17:13:01,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Start,0:00:07.41,6.284,NA,NA,
xxx,6/24/2015,17:13:01,Main Run,1A,7,Nav,Easy,Hard,Jump to trial 7,0:00:00.00,-7.415,NA,NA,
xxx,6/24/2015,17:13:02,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.12,1.122,NA,NA,
xxx,6/24/2015,17:13:03,Main Run,1A,7,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.13,0.013,NA,NA,
xxx,6/24/2015,17:13:07,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:05.21,4.079,NA,NA,
xxx,6/24/2015,17:13:07,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-5.214,NA,NA,
xxx,6/24/2015,17:13:08,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.11,1.117,NA,NA,
xxx,6/24/2015,17:13:08,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.13,0.014,NA,NA,
xxx,6/24/2015,17:18:46,Main Run,1B,1,TDT Short,NA,NA,Start Run,17:18:46.07,63570763126.079,NA,NA,
xxx,6/24/2015,17:18:51,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.02,NA,NA,
xxx,6/24/2015,17:18:53,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Start,0:00:06.89,1.874,NA,NA,
xxx,6/24/2015,17:18:53,Main Run,1B,2,Nav,Hard,Hard,Jump to trial 2,0:00:00.00,-6.894,NA,NA,
xxx,6/24/2015,17:18:54,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.119,NA,NA,
xxx,6/24/2015,17:18:54,Main Run,1B,2,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.13,0.014,NA,NA,
xxx,6/24/2015,17:19:02,Main Run,1B,3,Nav,Easy,Easy,(phase) Listening Start,0:00:09.27,8.142,NA,NA,
xxx,6/24/2015,17:19:02,Main Run,1B,3,Nav,Easy,Easy,Jump to trial 3,0:00:00.00,-9.275,NA,NA,
xxx,6/24/2015,17:19:03,Main Run,1B,3,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.11,1.118,NA,NA,
xxx,6/24/2015,17:19:03,Main Run,1B,3,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.13,0.014,NA,NA,
xxx,6/24/2015,17:25:55,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:25:55.36,63570763555.366,NA,NA,
xxx,6/24/2015,17:25:59,Main Run,1B,1,TDT Short,NA,NA,change scenario,0:00:04.17,4.18,NA,NA,
xxx,6/24/2015,17:26:00,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.017,NA,NA,
xxx,6/24/2015,17:26:00,Main Run,1B,1,TDT Short,NA,NA,Start Run,0:00:05.42,5.429,NA,NA,
xxx,6/24/2015,17:26:04,Main Run,1B,5,Nav,Easy,Easy,(phase) Listening Start,0:00:03.25,-2.179,NA,NA,
xxx,6/24/2015,17:26:04,Main Run,1B,5,Nav,Easy,Easy,Jump to trial 5,0:00:00.00,-3.25,NA,NA,
xxx,6/24/2015,17:26:05,Main Run,1B,5,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.32,1.325,NA,NA,
xxx,6/24/2015,17:26:05,Main Run,1B,5,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.34,0.019,NA,NA,
xxx,6/24/2015,17:26:06,Main Run,1B,5,Nav,Easy,Easy,chime,0:00:01.72,0.385,NA,NA,
xxx,6/24/2015,17:26:09,Main Run,1B,5,Nav,Easy,Easy,(phase) Speaking Stop,0:00:05.33,3.604,NA,NA,
xxx,6/24/2015,17:26:09,Main Run,1B,5,Nav,Easy,Easy,(btn) command correct perfect,0:00:05.34,0.014,NA,NA,
xxx,6/24/2015,17:26:09,Main Run,1B,5,Nav,Easy,Easy,(phase) Reading Start,0:00:05.37,0.031,NA,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,(phase) Reading Stop,0:00:09.44,4.066,NA,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,(btn) line 2,0:00:09.45,0.011,no,NA,
xxx,6/24/2015,17:26:13,Main Run,1B,5,Nav,Easy,Easy,show confirmation,0:00:09.47,0.021,NA,NA,
xxx,6/24/2015,17:26:18,Main Run,1B,6,Nav,Hard,Easy,(phase) Listening Start,0:00:14.49,5.016,NA,NA,
xxx,6/24/2015,17:26:18,Main Run,1B,6,Nav,Hard,Easy,start trial 6,0:00:14.52,0.032,NA,NA,
xxx,6/24/2015,17:26:20,Main Run,1B,6,Nav,Hard,Easy,(phase) Listening Stop,0:00:15.63,1.112,NA,NA,
xxx,6/24/2015,17:26:20,Main Run,1B,6,Nav,Hard,Easy,(phase) Speaking Start,0:00:15.64,0.013,NA,NA,
xxx,6/24/2015,17:26:28,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Start,0:00:24.36,8.715,NA,NA,
xxx,6/24/2015,17:26:28,Main Run,1B,2,Nav,Hard,Hard,Jump to trial 2,0:00:00.00,-24.364,NA,NA,
xxx,6/24/2015,17:26:29,Main Run,1B,2,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/24/2015,17:26:29,Main Run,1B,2,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.12,0.014,NA,NA,
xxx,6/24/2015,17:43:53,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:43:53.49,63570764633.493,NA,NA,
xxx,6/24/2015,17:44:14,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Start,17:44:14.81,63570764654.814,NA,NA,
xxx,6/24/2015,17:44:14,Main Run,1A,4,Nav,Hard,Easy,Jump to trial 4,0:00:00.00,-63570764654.814,NA,NA,
xxx,6/24/2015,17:44:16,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.31,1.319,NA,NA,
xxx,6/24/2015,17:44:16,Main Run,1A,4,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.33,0.017,NA,NA,
xxx,6/24/2015,17:45:10,Main Run,1B,1,TDT Short,NA,NA,change scenario,17:45:10.93,63570764710.932,NA,NA,
xxx,6/24/2015,17:45:22,Main Run,1A,1,TDT Long,NA,NA,change scenario,17:45:22.84,63570764722.843,NA,NA,
xxx,6/24/2015,17:45:31,Main Run,1B,1,TDT Short,NA,NA,change scenario,17:45:31.85,63570764731.86,NA,NA,
xxx,6/24/2015,17:45:39,Main Run,1A,1,TDT Long,NA,NA,change scenario,17:45:39.99,63570764739.996,NA,NA,
xxx,6/24/2015,17:46:06,Main Run,1A,2,Nav,Hard,Hard,(phase) Listening Start,17:46:06.96,63570764766.966,NA,NA,
xxx,6/24/2015,17:46:07,Main Run,1A,2,Nav,Hard,Hard,Jump to trial 2,0:00:00.00,-63570764766.966,NA,NA,
xxx,6/24/2015,17:46:08,Main Run,1A,2,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.31,1.32,NA,NA,
xxx,6/24/2015,17:46:08,Main Run,1A,2,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.33,0.015,NA,NA,
xxx,6/24/2015,17:46:13,Main Run,1A,10,Nav,Easy,Easy,(phase) Listening Start,0:00:06.50,5.167,NA,NA,
xxx,6/24/2015,17:46:13,Main Run,1A,10,Nav,Easy,Easy,Jump to trial 10,0:00:00.00,-6.501,NA,NA,
xxx,6/24/2015,17:46:15,Main Run,1A,10,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.31,1.318,NA,NA,
xxx,6/24/2015,17:46:15,Main Run,1A,10,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.33,0.015,NA,NA,
xxx,6/24/2015,17:46:36,Main Run,1A,1,TDT Long,NA,NA,change scenario,0:00:05.83,5.835,NA,NA,
xxx,6/24/2015,17:46:38,Main Run,1A,1,TDT Long,NA,NA,Start Run,0:00:07.46,7.468,NA,NA,
xxx,6/24/2015,17:46:43,Main Run,1B,1,TDT Short,NA,NA,change scenario,0:00:04.71,4.715,NA,NA,
xxx,6/24/2015,17:46:43,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.013,NA,NA,
xxx,6/24/2015,17:46:45,Main Run,1B,1,TDT Short,NA,NA,Start Run,0:00:07.65,7.651,NA,NA,
xxx,6/24/2015,17:46:50,Main Run,1B,1,TDT Short,NA,NA,chime,0:00:05.01,5.011,NA,NA,
xxx,6/24/2015,17:46:52,Main Run,1B,4,Nav,Easy,Hard,(phase) Listening Start,0:00:06.76,1.754,NA,NA,
xxx,6/24/2015,17:46:52,Main Run,1B,4,Nav,Easy,Hard,Jump to trial 4,0:00:00.00,-6.765,NA,NA,
xxx,6/24/2015,17:46:53,Main Run,1B,4,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.11,1.117,NA,NA,
xxx,6/24/2015,17:46:53,Main Run,1B,4,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(phase) Speaking Stop,0:00:03.67,2.546,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(btn) command correct perfect,0:00:03.69,0.017,NA,NA,
xxx,6/24/2015,17:46:56,Main Run,1B,4,Nav,Easy,Hard,(phase) Reading Start,0:00:03.72,0.033,NA,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,(phase) Reading Stop,0:00:12.58,8.853,NA,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,(btn) line 5,0:00:12.60,0.018,yes,NA,
xxx,6/24/2015,17:47:05,Main Run,1B,4,Nav,Easy,Hard,show confirmation,0:00:12.62,0.023,NA,NA,
xxx,6/24/2015,17:47:10,Main Run,1B,5,Nav,Hard,Hard,(phase) Listening Start,0:00:17.64,5.019,NA,NA,
xxx,6/24/2015,17:47:10,Main Run,1B,5,Nav,Hard,Hard,start trial 5,0:00:17.68,0.038,NA,NA,
xxx,6/24/2015,17:47:11,Main Run,1B,5,Nav,Hard,Hard,(phase) Listening Stop,0:00:18.79,1.117,NA,NA,
xxx,6/24/2015,17:47:11,Main Run,1B,5,Nav,Hard,Hard,(phase) Speaking Start,0:00:18.81,0.019,NA,NA,
PID, Date, Time, RunType, Scenario, Trial, Task, Cognitive, Visual, InputEvent, ElapsedTime, Duration, N_OptimalChoice, R_FirstTry, Notes
xxx,6/30/2015,15:56:27,Main Run,1A,1,TDT Long,NA,NA,Start Run,15:56:27.62,63571276587.625,NA,NA,
xxx,6/30/2015,15:56:32,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.019,NA,NA,
xxx,6/30/2015,15:56:34,Main Run,1A,2,Nav,Hard,Easy,(phase) Listening Start,0:00:06.52,1.502,NA,NA,
xxx,6/30/2015,15:56:34,Main Run,1A,2,Nav,Hard,Easy,Jump to trial 2,0:00:00.00,-6.521,NA,NA,
xxx,6/30/2015,15:56:35,Main Run,1A,2,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.13,1.135,NA,NA,
xxx,6/30/2015,15:56:35,Main Run,1A,2,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.14,0.012,NA,NA,
xxx,6/30/2015,15:59:32,Main Run,1A,3,Nav,Hard,Easy,(phase) Listening Start,0:02:58.50,177.36,NA,NA,
xxx,6/30/2015,15:59:33,Main Run,1A,3,Nav,Hard,Easy,(phase) Listening Stop,0:02:59.65,1.147,NA,NA,
xxx,6/30/2015,15:59:33,Main Run,1A,3,Nav,Hard,Easy,(phase) Speaking Start,0:02:59.66,0.01,NA,NA,
xxx,6/30/2015,16:00:23,Main Run,1A,3,Nav,Hard,Easy,(phase) Speaking Stop,0:03:49.19,49.529,NA,NA,
xxx,6/30/2015,16:00:23,Main Run,1A,3,Nav,Hard,Easy,(btn) command incorrect,0:03:49.21,0.018,NA,NA,
xxx,6/30/2015,16:00:28,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Start,0:03:54.22,5.015,NA,NA,
xxx,6/30/2015,16:00:29,Main Run,1A,4,Nav,Hard,Easy,(phase) Listening Stop,0:03:55.36,1.141,NA,NA,
xxx,6/30/2015,16:00:29,Main Run,1A,4,Nav,Hard,Easy,(phase) Speaking Start,0:03:55.37,0.011,NA,NA,
xxx,6/30/2015,16:02:12,Main Run,1A,4,Nav,Hard,Easy,(phase) Speaking Stop,0:05:38.24,102.869,NA,NA,
xxx,6/30/2015,16:02:12,Main Run,1A,4,Nav,Hard,Easy,(btn) command incorrect,0:05:38.26,0.017,NA,NA,
xxx,6/30/2015,16:02:17,Main Run,1A,5,Nav,Easy,Easy,(phase) Listening Start,0:05:43.29,5.026,NA,NA,
xxx,6/30/2015,16:02:18,Main Run,1A,5,Nav,Easy,Easy,(phase) Listening Stop,0:05:44.43,1.141,NA,NA,
xxx,6/30/2015,16:02:18,Main Run,1A,5,Nav,Easy,Easy,(phase) Speaking Start,0:05:44.44,0.011,NA,NA,
xxx,6/30/2015,16:02:23,Main Run,1A,5,Nav,Easy,Easy,(phase) Speaking Stop,0:05:49.15,4.71,NA,NA,
xxx,6/30/2015,16:02:23,Main Run,1A,5,Nav,Easy,Easy,(btn) command incorrect,0:05:49.16,0.016,NA,NA,
xxx,6/30/2015,16:02:28,Main Run,1A,6,Nav,Easy,Easy,(phase) Listening Start,0:05:54.18,5.015,NA,NA,
xxx,6/30/2015,16:02:29,Main Run,1A,6,Nav,Easy,Easy,(phase) Listening Stop,0:05:55.32,1.14,NA,NA,
xxx,6/30/2015,16:02:29,Main Run,1A,6,Nav,Easy,Easy,(phase) Speaking Start,0:05:55.33,0.01,NA,NA,
xxx,6/30/2015,16:03:48,Main Run,1A,6,Nav,Easy,Easy,(phase) Speaking Stop,0:07:13.96,78.629,NA,NA,
xxx,6/30/2015,16:03:48,Main Run,1A,6,Nav,Easy,Easy,(btn) command incorrect,0:07:13.97,0.018,NA,NA,
xxx,6/30/2015,16:03:53,Main Run,1A,7,Nav,Hard,Hard,(phase) Listening Start,0:07:18.99,5.014,NA,NA,
xxx,6/30/2015,16:03:54,Main Run,1A,7,Nav,Hard,Hard,(phase) Listening Stop,0:07:20.14,1.156,NA,NA,
xxx,6/30/2015,16:03:54,Main Run,1A,7,Nav,Hard,Hard,(phase) Speaking Start,0:07:20.15,0.01,NA,NA,
xxx,6/30/2015,16:05:11,Main Run,1A,7,Nav,Hard,Hard,(phase) Speaking Stop,0:08:37.27,77.117,NA,NA,
xxx,6/30/2015,16:05:11,Main Run,1A,7,Nav,Hard,Hard,(btn) command incorrect,0:08:37.29,0.019,NA,NA,
xxx,6/30/2015,16:05:21,Main Run,1A,8,TDT Short,NA,NA,chime,0:08:47.35,10.062,NA,NA,
xxx,6/30/2015,16:05:48,Main Run,1A,9,Nav,Easy,Hard,(phase) Listening Start,0:09:14.70,27.348,NA,NA,
xxx,6/30/2015,16:05:48,Main Run,1A,9,Nav,Easy,Hard,Jump to trial 9,0:00:00.00,-554.705,NA,NA,
xxx,6/30/2015,16:05:50,Main Run,1A,9,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/30/2015,16:05:50,Main Run,1A,9,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.12,0.011,NA,NA,
xxx,6/30/2015,16:05:58,Main Run,1A,9,Nav,Easy,Hard,(phase) Speaking Stop,0:00:09.13,8.01,NA,NA,
xxx,6/30/2015,16:05:58,Main Run,1A,9,Nav,Easy,Hard,(btn) command incorrect,0:00:09.15,0.019,NA,NA,
xxx,6/30/2015,16:06:03,Main Run,1A,10,Nav,Easy,Hard,(phase) Listening Start,0:00:14.17,5.015,NA,NA,
xxx,6/30/2015,16:06:04,Main Run,1A,10,Nav,Easy,Hard,(phase) Listening Stop,0:00:15.30,1.138,NA,NA,
xxx,6/30/2015,16:06:04,Main Run,1A,10,Nav,Easy,Hard,(phase) Speaking Start,0:00:15.31,0.011,NA,NA,
xxx,6/30/2015,16:06:08,Main Run,1A,10,Nav,Easy,Hard,(phase) Speaking Stop,0:00:19.15,3.834,NA,NA,
xxx,6/30/2015,16:06:08,Main Run,1A,10,Nav,Easy,Hard,(btn) command incorrect,0:00:19.17,0.017,NA,NA,
xxx,6/30/2015,16:06:13,Main Run,1A,11,Nav,Easy,Hard,(phase) Listening Start,0:00:24.18,5.015,NA,NA,
xxx,6/30/2015,16:06:14,Main Run,1A,11,Nav,Easy,Hard,(phase) Listening Stop,0:00:25.32,1.14,NA,NA,
xxx,6/30/2015,16:06:14,Main Run,1A,11,Nav,Easy,Hard,(phase) Speaking Start,0:00:25.33,0.013,NA,NA,
xxx,6/30/2015,16:06:21,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Start,0:00:32.64,7.302,NA,NA,
xxx,6/30/2015,16:06:22,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:33.77,1.137,NA,NA,
xxx,6/30/2015,16:06:22,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:33.78,0.012,NA,NA,
