xxx,5/5/2015,16:16:51,Main Run,4A,1,TDT Long,NA,change scenario,0:00:19.72,19.726,NA,NA,
xxx,6/30/2015,16:06:34,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Stop,0:00:45.06,11.276,NA,NA,
xxx,6/30/2015,16:06:34,Main Run,1A,12,Nav,Hard,Hard,(btn) command incorrect,0:00:45.08,0.017,NA,NA,
xxx,6/30/2015,16:06:39,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Start,0:00:50.10,5.026,NA,NA,
xxx,6/30/2015,16:06:40,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Stop,0:00:51.25,1.141,NA,NA,
xxx,6/30/2015,16:06:40,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Start,0:00:51.26,0.013,NA,NA,
xxx,6/30/2015,16:09:10,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Stop,0:03:21.90,150.642,NA,NA,
xxx,6/30/2015,16:09:10,Main Run,1A,13,Nav,Hard,Hard,(btn) command incorrect,0:03:21.92,0.02,NA,NA,
xxx,6/30/2015,16:09:15,Main Run,1A,14,Nav,Easy,Easy,(phase) Listening Start,0:03:26.93,5.014,NA,NA,
xxx,6/30/2015,16:09:17,Main Run,1A,14,Nav,Easy,Easy,(phase) Listening Stop,0:03:28.08,1.151,NA,NA,
xxx,6/30/2015,16:09:17,Main Run,1A,14,Nav,Easy,Easy,(phase) Speaking Start,0:03:28.10,0.012,NA,NA,
xxx,6/30/2015,16:09:27,Main Run,1A,14,Nav,Easy,Easy,(phase) Speaking Stop,0:03:38.48,10.387,NA,NA,
xxx,6/30/2015,16:09:27,Main Run,1A,14,Nav,Easy,Easy,(btn) command incorrect,0:03:38.50,0.019,NA,NA,
xxx,6/30/2015,16:09:37,Main Run,1A,15,TDT Short,NA,NA,chime,0:03:48.56,10.056,NA,NA,
xxx,6/30/2015,16:10:37,Main Run,1A,16,TDT Short,NA,NA,End Run,0:04:48.57,60.014,NA,NA,
xxx,6/30/2015,16:37:02,Main Run,1A,1,TDT Long,NA,NA,Start Run,16:37:02.47,63571279022.477,NA,NA,
xxx,6/30/2015,16:37:07,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.019,NA,NA,
xxx,6/30/2015,16:39:40,Main Run,1A,1,Nav,Easy,Easy,Start Run,16:39:40.10,63571279180.102,NA,NA,
xxx,6/30/2015,16:39:40,Main Run,1A,1,Nav,Easy,Easy,(phase) Listening Start,16:39:40.11,63571279180.12,NA,NA,
xxx,6/30/2015,16:39:41,Main Run,1A,1,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.32,1.323,NA,NA,
xxx,6/30/2015,16:39:41,Main Run,1A,1,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.33,1.337,NA,NA,
xxx,6/30/2015,16:39:45,Main Run,1A,1,Nav,Easy,Easy,(phase) Speaking Stop,0:00:05.50,5.505,NA,NA,
xxx,6/30/2015,16:39:45,Main Run,1A,1,Nav,Easy,Easy,(btn) command incorrect,0:00:05.73,5.739,NA,NA,
xxx,6/30/2015,16:39:50,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:10.76,5.027,NA,NA,
xxx,6/30/2015,16:39:52,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:11.91,1.145,NA,NA,
xxx,6/30/2015,16:39:52,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:11.92,0.012,NA,NA,
xxx,6/30/2015,16:40:00,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Stop,0:00:20.18,8.261,NA,NA,
xxx,6/30/2015,16:40:00,Main Run,1A,2,Nav,Easy,Easy,(btn) command incorrect,0:00:20.20,0.022,NA,NA,
xxx,6/30/2015,16:40:05,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Start,0:00:25.22,5.02,NA,NA,
xxx,6/30/2015,16:40:06,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Stop,0:00:26.38,1.155,NA,NA,
xxx,6/30/2015,16:40:06,Main Run,1A,3,Nav,Easy,Easy,(phase) Speaking Start,0:00:26.39,0.014,NA,NA,
xxx,6/30/2015,16:40:11,Main Run,1A,3,Nav,Easy,Easy,(phase) Speaking Stop,0:00:31.16,4.773,NA,NA,
xxx,6/30/2015,16:40:11,Main Run,1A,3,Nav,Easy,Easy,(btn) command incorrect,0:00:31.19,0.022,NA,NA,
xxx,6/30/2015,16:40:16,Main Run,1A,4,Nav,Easy,Hard,(phase) Listening Start,0:00:36.21,5.022,NA,NA,
xxx,6/30/2015,16:40:17,Main Run,1A,4,Nav,Easy,Hard,(phase) Listening Stop,0:00:37.36,1.154,NA,NA,
xxx,6/30/2015,16:40:17,Main Run,1A,4,Nav,Easy,Hard,(phase) Speaking Start,0:00:37.38,0.018,NA,NA,
xxx,6/30/2015,16:40:21,Main Run,1A,4,Nav,Easy,Hard,(phase) Speaking Stop,0:00:41.51,4.128,NA,NA,
xxx,6/30/2015,16:40:21,Main Run,1A,4,Nav,Easy,Hard,(btn) command incorrect,0:00:41.53,0.023,NA,NA,
xxx,6/30/2015,16:40:26,Main Run,1A,5,Nav,Easy,Hard,(phase) Listening Start,0:00:46.55,5.019,NA,NA,
xxx,6/30/2015,16:40:27,Main Run,1A,5,Nav,Easy,Hard,(phase) Listening Stop,0:00:47.71,1.157,NA,NA,
xxx,6/30/2015,16:40:27,Main Run,1A,5,Nav,Easy,Hard,(phase) Speaking Start,0:00:47.72,0.018,NA,NA,
xxx,6/30/2015,16:40:32,Main Run,1A,5,Nav,Easy,Hard,(phase) Speaking Stop,0:00:52.06,4.335,NA,NA,
xxx,6/30/2015,16:40:32,Main Run,1A,5,Nav,Easy,Hard,(btn) command incorrect,0:00:52.08,0.025,NA,NA,
xxx,6/30/2015,16:40:37,Main Run,1A,6,Nav,Easy,Hard,(phase) Listening Start,0:00:57.11,5.026,NA,NA,
xxx,6/30/2015,16:40:38,Main Run,1A,6,Nav,Easy,Hard,(phase) Listening Stop,0:00:58.27,1.157,NA,NA,
xxx,6/30/2015,16:40:38,Main Run,1A,6,Nav,Easy,Hard,(phase) Speaking Start,0:00:58.29,0.018,NA,NA,
xxx,6/30/2015,16:40:41,Main Run,1A,6,Nav,Easy,Hard,(phase) Speaking Stop,0:01:01.71,3.422,NA,NA,
xxx,6/30/2015,16:40:41,Main Run,1A,6,Nav,Easy,Hard,(btn) command incorrect,0:01:01.73,0.027,NA,NA,
xxx,6/30/2015,16:40:46,Main Run,1A,7,Nav,Hard,Easy,(phase) Listening Start,0:01:06.75,5.019,NA,NA,
xxx,6/30/2015,16:40:48,Main Run,1A,7,Nav,Hard,Easy,(phase) Listening Stop,0:01:07.91,1.155,NA,NA,
xxx,6/30/2015,16:40:48,Main Run,1A,7,Nav,Hard,Easy,(phase) Speaking Start,0:01:07.93,0.023,NA,NA,
xxx,6/30/2015,16:41:52,Main Run,1A,1,TDT Long,NA,NA,Start Run,16:41:52.80,63571279312.805,NA,NA,
xxx,6/30/2015,16:41:57,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.018,NA,NA,
xxx,6/30/2015,16:42:00,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Start,0:00:07.74,2.725,NA,NA,
xxx,6/30/2015,16:42:00,Main Run,1A,7,Nav,Easy,Hard,Jump to trial 7,0:00:00.00,-7.743,NA,NA,
xxx,6/30/2015,16:42:01,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Stop,0:00:01.11,1.12,NA,NA,
xxx,6/30/2015,16:42:01,Main Run,1A,7,Nav,Easy,Hard,(phase) Speaking Start,0:00:01.13,0.018,NA,NA,
xxx,6/30/2015,16:42:07,Main Run,1A,7,Nav,Easy,Hard,(phase) Speaking Stop,0:00:06.63,5.497,NA,NA,
xxx,6/30/2015,16:42:07,Main Run,1A,7,Nav,Easy,Hard,(btn) command incorrect,0:00:06.65,0.025,NA,NA,
xxx,6/30/2015,16:42:17,Main Run,1A,8,TDT Short,NA,NA,chime,0:00:16.72,10.065,NA,NA,
xxx,6/30/2015,16:42:20,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:00:20.06,3.341,NA,NA,
xxx,6/30/2015,16:42:20,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-20.066,NA,NA,
xxx,6/30/2015,16:42:21,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.12,1.124,NA,NA,
xxx,6/30/2015,16:42:21,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.14,0.019,NA,NA,
xxx,6/30/2015,16:42:32,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Stop,0:00:11.54,10.404,NA,NA,
xxx,6/30/2015,16:42:32,Main Run,1A,9,Nav,Hard,Easy,(btn) command incorrect,0:00:11.57,0.026,NA,NA,
xxx,6/30/2015,16:42:37,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:16.59,5.019,NA,NA,
xxx,6/30/2015,16:42:38,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:17.74,1.149,NA,NA,
xxx,6/30/2015,16:42:38,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:17.75,0.019,NA,NA,
xxx,6/30/2015,16:43:11,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Stop,0:00:50.63,32.875,NA,NA,
xxx,6/30/2015,16:43:11,Main Run,1A,10,Nav,Hard,Easy,(btn) command incorrect,0:00:50.66,0.026,NA,NA,
xxx,6/30/2015,16:43:16,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:55.68,5.022,NA,NA,
xxx,6/30/2015,16:43:17,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Start,0:00:56.65,0.968,NA,NA,
xxx,6/30/2015,16:43:17,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:56.83,0.184,NA,NA,
xxx,6/30/2015,16:43:17,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:56.85,0.019,NA,NA,
xxx,6/30/2015,16:43:18,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:57.80,0.955,NA,NA,
xxx,6/30/2015,16:43:18,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:57.83,0.021,NA,NA,
xxx,6/30/2015,16:43:36,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:01:15.86,18.037,NA,NA,
xxx,6/30/2015,16:43:36,Main Run,1A,11,Nav,Hard,Easy,Jump to trial 11,0:00:00.00,-75.867,NA,NA,
xxx,6/30/2015,16:43:37,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
xxx,6/30/2015,16:43:37,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.13,0.02,NA,NA,
xxx,6/30/2015,16:43:49,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Start,0:00:13.10,11.972,NA,NA,
xxx,6/30/2015,16:43:49,Main Run,1A,13,Nav,Hard,Hard,Jump to trial 13,0:00:00.00,-13.108,NA,NA,
xxx,6/30/2015,16:43:50,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
xxx,6/30/2015,16:43:50,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.13,0.02,NA,NA,
xxx,6/30/2015,16:44:02,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Stop,0:00:13.03,11.898,NA,NA,
xxx,6/30/2015,16:44:02,Main Run,1A,13,Nav,Hard,Hard,(btn) command incorrect,0:00:13.05,0.024,NA,NA,
xxx,6/30/2015,16:44:07,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Start,0:00:18.07,5.02,NA,NA,
xxx,6/30/2015,16:44:08,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Stop,0:00:19.22,1.147,NA,NA,
xxx,6/30/2015,16:44:09,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Start,0:00:19.24,0.021,NA,NA,
xxx,6/30/2015,16:46:56,Main Run,1A,1,TDT Long,NA,NA,Start Run,16:46:56.76,63571279616.765,NA,NA,
xxx,6/30/2015,16:47:01,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.014,NA,NA,
xxx,6/30/2015,16:47:04,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:08.08,3.073,NA,NA,
xxx,6/30/2015,16:47:04,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-8.087,NA,NA,
xxx,6/30/2015,16:47:06,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/30/2015,16:47:06,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Start,0:00:01.13,0.02,NA,NA,
xxx,6/30/2015,16:47:09,Main Run,1A,2,Nav,Easy,Easy,(phase) Speaking Stop,0:00:04.92,3.787,NA,NA,
xxx,6/30/2015,16:47:09,Main Run,1A,2,Nav,Easy,Easy,(btn) command incorrect,0:00:04.96,0.048,NA,NA,
xxx,6/30/2015,16:47:14,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Start,0:00:09.98,5.019,NA,NA,
xxx,6/30/2015,16:47:16,Main Run,1A,3,Nav,Easy,Easy,(phase) Listening Stop,0:00:11.14,1.153,NA,NA,
xxx,6/30/2015,16:47:16,Main Run,1A,3,Nav,Easy,Easy,(phase) Speaking Start,0:00:11.15,0.018,NA,NA,
xxx,6/30/2015,16:47:19,Main Run,1A,3,Nav,Easy,Easy,(phase) Speaking Stop,0:00:14.75,3.594,NA,NA,
xxx,6/30/2015,16:47:19,Main Run,1A,3,Nav,Easy,Easy,(btn) command incorrect,0:00:14.77,0.023,NA,NA,
xxx,6/30/2015,16:47:24,Main Run,1A,4,Nav,Easy,Easy,(phase) Listening Start,0:00:19.81,5.034,NA,NA,
xxx,6/30/2015,16:47:25,Main Run,1A,4,Nav,Easy,Easy,(phase) Listening Stop,0:00:20.95,1.147,NA,NA,
xxx,6/30/2015,16:47:25,Main Run,1A,4,Nav,Easy,Easy,(phase) Speaking Start,0:00:20.97,0.018,NA,NA,
xxx,6/30/2015,16:47:31,Main Run,1A,4,Nav,Easy,Easy,(phase) Speaking Stop,0:00:26.99,6.019,NA,NA,
xxx,6/30/2015,16:47:31,Main Run,1A,4,Nav,Easy,Easy,(btn) command incorrect,0:00:27.01,0.023,NA,NA,
xxx,6/30/2015,16:47:36,Main Run,1A,5,Nav,Easy,Hard,(phase) Listening Start,0:00:32.03,5.021,NA,NA,
xxx,6/30/2015,16:47:38,Main Run,1A,5,Nav,Easy,Hard,(phase) Listening Stop,0:00:33.39,1.356,NA,NA,
xxx,6/30/2015,16:47:38,Main Run,1A,5,Nav,Easy,Hard,(phase) Speaking Start,0:00:33.41,0.019,NA,NA,
xxx,6/30/2015,16:47:41,Main Run,1A,5,Nav,Easy,Hard,(phase) Speaking Stop,0:00:36.53,3.124,NA,NA,
xxx,6/30/2015,16:47:41,Main Run,1A,5,Nav,Easy,Hard,(btn) command incorrect,0:00:36.77,0.233,NA,NA,
xxx,6/30/2015,16:47:46,Main Run,1A,6,Nav,Easy,Hard,(phase) Listening Start,0:00:41.80,5.031,NA,NA,
xxx,6/30/2015,16:47:47,Main Run,1A,6,Nav,Easy,Hard,(phase) Listening Stop,0:00:42.95,1.155,NA,NA,
xxx,6/30/2015,16:47:47,Main Run,1A,6,Nav,Easy,Hard,(phase) Speaking Start,0:00:42.97,0.019,NA,NA,
xxx,6/30/2015,16:47:51,Main Run,1A,6,Nav,Easy,Hard,(phase) Speaking Stop,0:00:47.01,4.034,NA,NA,
xxx,6/30/2015,16:47:51,Main Run,1A,6,Nav,Easy,Hard,(btn) command incorrect,0:00:47.03,0.024,NA,NA,
xxx,6/30/2015,16:47:56,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Start,0:00:52.05,5.02,NA,NA,
xxx,6/30/2015,16:47:58,Main Run,1A,7,Nav,Easy,Hard,(phase) Listening Stop,0:00:53.20,1.154,NA,NA,
xxx,6/30/2015,16:47:58,Main Run,1A,7,Nav,Easy,Hard,(phase) Speaking Start,0:00:53.22,0.018,NA,NA,
xxx,6/30/2015,16:48:01,Main Run,1A,7,Nav,Easy,Hard,(phase) Speaking Stop,0:00:57.02,3.8,NA,NA,
xxx,6/30/2015,16:48:01,Main Run,1A,7,Nav,Easy,Hard,(btn) command incorrect,0:00:57.04,0.023,NA,NA,
xxx,6/30/2015,16:48:12,Main Run,1A,8,TDT Short,NA,NA,chime,0:01:07.10,10.055,NA,NA,
xxx,6/30/2015,16:48:17,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Start,0:01:12.59,5.49,NA,NA,
xxx,6/30/2015,16:48:17,Main Run,1A,9,Nav,Hard,Easy,Jump to trial 9,0:00:00.00,-72.594,NA,NA,
xxx,6/30/2015,16:48:18,Main Run,1A,9,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/30/2015,16:48:18,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.13,0.02,NA,NA,
xxx,6/30/2015,16:48:36,Main Run,1A,9,Nav,Hard,Easy,(phase) Speaking Stop,0:00:18.96,17.828,NA,NA,
xxx,6/30/2015,16:48:36,Main Run,1A,9,Nav,Hard,Easy,(btn) command incorrect,0:00:18.98,0.023,NA,NA,
xxx,6/30/2015,16:48:41,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Start,0:00:24.00,5.021,NA,NA,
xxx,6/30/2015,16:48:42,Main Run,1A,10,Nav,Hard,Easy,(phase) Listening Stop,0:00:25.16,1.154,NA,NA,
xxx,6/30/2015,16:48:42,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Start,0:00:25.18,0.02,NA,NA,
xxx,6/30/2015,16:48:52,Main Run,1A,10,Nav,Hard,Easy,(phase) Speaking Stop,0:00:35.30,10.126,NA,NA,
xxx,6/30/2015,16:48:52,Main Run,1A,10,Nav,Hard,Easy,(btn) command incorrect,0:00:35.33,0.024,NA,NA,
xxx,6/30/2015,16:48:57,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:40.35,5.021,NA,NA,
xxx,6/30/2015,16:48:59,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:41.50,1.153,NA,NA,
xxx,6/30/2015,16:48:59,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:41.52,0.019,NA,NA,
xxx,6/30/2015,16:49:12,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Start,0:00:54.50,12.986,NA,NA,
xxx,6/30/2015,16:49:13,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:55.66,1.157,NA,NA,
xxx,6/30/2015,16:49:13,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:55.68,0.02,NA,NA,
xxx,6/30/2015,16:49:40,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Stop,0:01:22.47,26.788,NA,NA,
xxx,6/30/2015,16:49:40,Main Run,1A,12,Nav,Hard,Hard,(btn) command incorrect,0:01:22.49,0.024,NA,NA,
xxx,6/30/2015,16:49:45,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Start,0:01:27.53,5.036,NA,NA,
xxx,6/30/2015,16:49:46,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Stop,0:01:28.69,1.158,NA,NA,
xxx,6/30/2015,16:49:46,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Start,0:01:28.71,0.02,NA,NA,
xxx,6/30/2015,16:49:59,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Stop,0:01:42.05,13.346,NA,NA,
xxx,6/30/2015,16:49:59,Main Run,1A,13,Nav,Hard,Hard,(btn) command incorrect,0:01:42.08,0.024,NA,NA,
xxx,6/30/2015,16:50:01,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Start,0:01:44.30,2.223,NA,NA,
xxx,6/30/2015,16:50:03,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Stop,0:01:45.44,1.142,NA,NA,
xxx,6/30/2015,16:50:03,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Start,0:01:45.46,0.021,NA,NA,
xxx,6/30/2015,16:50:09,Main Run,1A,15,TDT Short,NA,NA,chime,0:01:52.14,6.674,NA,NA,
xxx,6/30/2015,16:50:21,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Start,0:02:03.60,11.461,NA,NA,
xxx,6/30/2015,16:50:21,Main Run,1A,14,Nav,Hard,Hard,Jump to trial 14,0:00:00.00,-123.604,NA,NA,
xxx,6/30/2015,16:50:22,Main Run,1A,14,Nav,Hard,Hard,(phase) Listening Stop,0:00:01.11,1.114,NA,NA,
xxx,6/30/2015,16:50:22,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/30/2015,16:50:31,Main Run,1A,14,Nav,Hard,Hard,(phase) Speaking Stop,0:00:10.73,9.602,NA,NA,
xxx,6/30/2015,16:50:31,Main Run,1A,14,Nav,Hard,Hard,(btn) command incorrect,0:00:10.75,0.021,NA,NA,
xxx,6/30/2015,16:50:42,Main Run,1A,15,TDT Short,NA,NA,chime,0:00:20.80,10.054,NA,NA,
xxx,6/30/2015,16:50:46,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Start,0:00:25.58,4.781,NA,NA,
xxx,6/30/2015,16:50:46,Main Run,1A,11,Nav,Hard,Easy,Jump to trial 11,0:00:00.00,-25.589,NA,NA,
xxx,6/30/2015,16:50:47,Main Run,1A,11,Nav,Hard,Easy,(phase) Listening Stop,0:00:01.11,1.115,NA,NA,
xxx,6/30/2015,16:50:47,Main Run,1A,11,Nav,Hard,Easy,(phase) Speaking Start,0:00:01.13,0.017,NA,NA,
xxx,6/30/2015,16:51:09,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Start,0:00:22.91,21.783,NA,NA,
xxx,6/30/2015,16:51:10,Main Run,1A,12,Nav,Hard,Hard,(phase) Listening Stop,0:00:24.05,1.142,NA,NA,
xxx,6/30/2015,16:51:10,Main Run,1A,12,Nav,Hard,Hard,(phase) Speaking Start,0:00:24.07,0.019,NA,NA,
xxx,6/30/2015,16:51:42,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Start,0:00:55.21,31.14,NA,NA,
xxx,6/30/2015,16:51:43,Main Run,1A,13,Nav,Hard,Hard,(phase) Listening Stop,0:00:56.36,1.145,NA,NA,
xxx,6/30/2015,16:51:43,Main Run,1A,13,Nav,Hard,Hard,(phase) Speaking Start,0:00:56.37,0.018,NA,NA,
xxx,6/30/2015,17:03:19,Main Run,1A,1,TDT Long,NA,NA,Start Run,17:03:19.90,63571280599.908,NA,NA,
xxx,6/30/2015,17:03:24,Main Run,1A,1,TDT Long,NA,NA,chime,0:00:05.01,5.015,NA,NA,
xxx,6/30/2015,17:03:25,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Start,0:00:05.48,0.472,NA,NA,
xxx,6/30/2015,17:03:25,Main Run,1A,2,Nav,Easy,Easy,Jump to trial 2,0:00:00.00,-5.487,NA,NA,
xxx,6/30/2015,17:03:26,Main Run,1A,2,Nav,Easy,Easy,(phase) Listening Stop,0:00:01.11,1.116,NA,NA,
